,Id,annotation type,concat(substructures.Id),weighted,copy.Id,work,position,"position (f, concat)",no visual,remarkable,detail description,transcription,printed page.Id,persons.Id,ownership.Id,Descriptions,"content tags.id (f, concat)","description.id (f, concat)","material.id (f, concat)",material,public
287,929,underlining/highlighting,158,1,1351,7,in-line,2,No,No,,,716,,,,,,1,pen,Yes
288,930,underlining/highlighting,158,1,1351,7,in-line,2,No,No,,,717,,,,,,1,pen,Yes
289,931,text/number,158,1,1351,7,margin,1,No,No,,,717,,,,,,1,pen,Yes
290,932,text/number,,1,1351,7,blank page,3,No,No,,,718,,,,,,2,pencil,Yes
291,954,underlining/highlighting,35,1,1357,7,in-line,2,No,No,,,734,,,,,,1,pen,Yes
292,958,text/number,171,1,1363,7,margin,1,No,No,,,737,,,,,,1,pen,Yes
293,959,stamp,171,1,1363,7,margin,1,No,No,,,737,,,,,,5,printed,Yes
294,960,text/number,"48, 47",1,1363,7,margin,1,No,No,,,738,,,,,,1,pen,Yes
295,961,underlining/highlighting,35,2,1357,7,in-line,2,No,No,,,739,,,,,,1,pen,Yes
296,962,mark-up/symbol,"51, 50",1,1363,7,margin,1,No,No,,,740,,,,,,1,pen,Yes
297,963,underlining/highlighting,35,1,1357,7,in-line,2,No,No,,,741,,,,,,1,pen,Yes
298,964,mark-up/symbol,35,1,1357,7,margin,1,No,No,,,741,,,,,,1,pen,Yes
299,965,text/number,56,1,1363,7,margin,1,No,No,,,742,,,,,,1,pen,Yes
300,966,underlining/highlighting,56,1,1363,7,in-line,2,No,No,,,742,,,,,,1,pen,Yes
301,967,underlining/highlighting,56,1,1363,7,in-line,2,No,No,,,743,,,,,,1,pen,Yes
302,968,text/number,56,1,1363,7,margin,1,No,No,,,743,,,,,,1,pen,Yes
303,971,underlining/highlighting,59,1,1363,7,in-line,2,No,No,,,733,,,,,,1,pen,Yes
304,972,underlining/highlighting,59,1,1363,7,in-line,2,No,No,,,745,,,,,,1,pen,Yes
305,973,text/number,59,1,1363,7,margin,1,No,No,,,745,,,,,,1,pen,Yes
306,974,underlining/highlighting,59,1,1363,7,in-line,2,No,No,,,746,,,,,,1,pen,Yes
307,975,text/number,59,1,1363,7,margin,1,No,No,,,746,,,,,,1,pen,Yes
308,976,underlining/highlighting,59,1,1363,7,in-line,2,No,No,,,747,,,,,,1,pen,Yes
309,977,text/number,59,1,1363,7,margin,1,No,No,,,747,,,,,,1,pen,Yes
310,978,text/number,59,1,1363,7,margin,1,No,No,,,748,,,,,,1,pen,Yes
311,979,underlining/highlighting,59,1,1363,7,in-line,2,No,No,,,748,,,,,,1,pen,Yes
312,980,text/number,59,1,1363,7,margin,1,No,Yes,,,749,,,ego statement,"17,19,34",4,1,pen,Yes
313,981,underlining/highlighting,59,1,1363,7,in-line,2,No,No,,,749,,,,,,1,pen,Yes
314,982,mark-up/symbol,59,1,1363,7,margin,1,No,No,,,750,,,,,,1,pen,Yes
315,983,text/number,36,1,1357,7,"margin, in-line","1,2",No,No,,,751,,,,,,1,pen,Yes
316,984,text/number,"60, 59",1,1363,7,margin,1,No,No,,,752,,,,,,1,pen,Yes
317,985,mark-up/symbol,"60, 59",1,1363,7,margin,1,No,No,,,752,,,,,,1,pen,Yes
318,986,mark-up/symbol,36,1,1357,7,margin,1,No,No,,,751,,,,,,1,pen,Yes
319,987,text/number,61,1,1363,7,margin,1,No,No,,,753,,,,,,1,pen,Yes
320,988,mark-up/symbol,61,1,1363,7,margin,1,No,No,,,753,,,,,,1,pen,Yes
321,989,underlining/highlighting,36,1,1357,7,in-line,2,No,No,,,751,,,,,,1,pen,Yes
322,990,underlining/highlighting,61,1,1363,7,in-line,2,No,No,,,753,,,,,,1,pen,Yes
323,991,text/number,61,1,1363,7,margin,1,No,No,,,754,,,,,,1,pen,Yes
324,992,mark-up/symbol,61,1,1363,7,margin,1,No,No,,,754,,,,,,1,pen,Yes
325,996,text/number,61,1,1363,7,margin,1,No,No,,,756,,,,,,1,pen,Yes
326,997,mark-up/symbol,61,1,1363,7,margin,1,No,No,,,756,,,,,,1,pen,Yes
327,998,underlining/highlighting,61,1,1363,7,in-line,2,No,No,,,756,,,,,,1,pen,Yes
328,1001,underlining/highlighting,36,2,1357,7,in-line,2,No,No,,,720,,,,,,1,pen,Yes
329,1002,mark-up/symbol,36,1,1357,7,margin,1,No,No,,,720,,,,,,1,pen,Yes
330,1003,text/number,36,1,1357,7,margin,1,No,No,,,720,,,,,,1,pen,Yes
331,1004,underlining/highlighting,61,1,1363,7,in-line,2,No,No,,,758,,,,,,1,pen,Yes
332,1005,text/number,61,1,1363,7,margin,1,No,No,,,758,,,,,,1,pen,Yes
333,1006,mark-up/symbol,36,1,1357,7,margin,1,No,No,,,759,,,,,,1,pen,Yes
334,1007,underlining/highlighting,36,1,1357,7,in-line,2,No,No,,,759,,,,,,1,pen,Yes
335,1008,text/number,36,1,1357,7,margin,1,No,No,,,759,,,list,,9,1,pen,Yes
336,1009,underlining/highlighting,"62, 61",1,1363,7,in-line,2,No,No,,,760,,,,,,1,pen,Yes
337,1010,mark-up/symbol,36,1,1357,7,margin,1,No,No,,,761,,,,,,1,pen,Yes
338,1011,underlining/highlighting,36,1,1357,7,in-line,2,No,No,,,761,,,,,,1,pen,Yes
339,1012,text/number,36,1,1357,7,margin,1,No,No,,,761,,,,,,1,pen,Yes
340,1013,underlining/highlighting,73,1,1363,7,in-line,2,No,No,,,762,,,,,,1,pen,Yes
341,1014,text/number,37,2,1357,7,in-line,2,No,No,,,763,,,page number,,23,1,pen,Yes
342,1015,underlining/highlighting,"74, 73",1,1363,7,in-line,2,No,No,,,764,,,,,,1,pen,Yes
343,1016,mark-up/symbol,"75, 74",1,1363,7,margin,1,No,No,,,765,,,,,,1,pen,Yes
344,1017,mark-up/symbol,"76, 77",1,1363,7,margin,1,No,No,,,766,,,,,,1,pen,Yes
345,1018,underlining/highlighting,38,2,1357,7,in-line,2,No,No,,,767,,,,,,1,pen,Yes
346,1019,mark-up/symbol,38,2,1357,7,margin,1,No,No,,,767,,,,,,1,pen,Yes
347,1020,underlining/highlighting,38,2,1357,7,in-line,2,No,No,,,768,,,,,,1,pen,Yes
348,1021,mark-up/symbol,38,2,1357,7,margin,1,No,No,,,768,,,,,,1,pen,Yes
349,1022,underlining/highlighting,38,2,1357,7,in-line,2,No,No,,,769,,,,,,1,pen,Yes
350,1023,mark-up/symbol,38,2,1357,7,margin,1,No,No,,,769,,,,,,1,pen,Yes
351,1024,underlining/highlighting,38,2,1357,7,in-line,2,No,No,,,770,,,,,,1,pen,Yes
352,1025,mark-up/symbol,38,2,1357,7,margin,1,No,No,,,770,,,,,,1,pen,Yes
353,1026,text/number,38,1,1357,7,in-line,2,No,No,,,770,,,,,,1,pen,Yes
354,1027,underlining/highlighting,38,1,1357,7,in-line,2,No,No,,,771,,,,,,1,pen,Yes
355,1028,underlining/highlighting,"80, 79",1,1363,7,in-line,2,No,No,,,772,,,,,,1,pen,Yes
356,1029,mark-up/symbol,"80, 79",1,1363,7,margin,1,No,No,,,772,,,,,,1,pen,Yes
357,1031,text/number,"81, 80",1,1363,7,margin,1,No,No,,,773,,,,,,1,pen,Yes
358,1032,stamp,"81, 80",1,1363,7,margin,1,No,No,,,773,,,,,,1,pen,Yes
359,1033,underlining/highlighting,40,1,1357,7,in-line,2,No,No,,,774,,,,,,1,pen,Yes
360,1034,mark-up/symbol,40,1,1357,7,margin,1,No,No,,,774,,,,,,1,pen,Yes
361,1035,underlining/highlighting,40,1,1357,7,in-line,2,No,No,,,775,,,,,,1,pen,Yes
362,1036,mark-up/symbol,40,1,1357,7,margin,1,No,No,,,775,,,,,,1,pen,Yes
363,1037,underlining/highlighting,40,1,1357,7,in-line,2,No,No,,,776,,,,,,1,pen,Yes
364,1038,mark-up/symbol,40,1,1357,7,margin,1,No,No,,,776,,,,,,1,pen,Yes
365,1039,text/number,40,1,1357,7,margin,1,No,No,,,776,,,,,,1,pen,Yes
366,1040,mark-up/symbol,"83, 82",1,1363,7,margin,1,No,No,,,777,,,,,,1,pen,Yes
367,1041,underlining/highlighting,40,2,1357,7,in-line,2,No,No,,,778,,,,,,1,pen,Yes
368,1042,mark-up/symbol,40,1,1357,7,margin,1,No,No,,,778,,,,,,1,pen,Yes
369,1043,text/number,40,2,1357,7,margin,1,No,No,,,778,,,,,,1,pen,Yes
370,1044,underlining/highlighting,40,2,1357,7,in-line,2,No,No,,,779,,,,,,1,pen,Yes
371,1045,mark-up/symbol,40,1,1357,7,margin,1,No,No,,,779,,,,,,1,pen,Yes
372,1046,text/number,40,2,1357,7,margin,1,No,No,,,779,,,,,,1,pen,Yes
373,1047,underlining/highlighting,"84, 83",1,1363,7,in-line,2,No,No,,,780,,,,,,1,pen,Yes
374,1048,underlining/highlighting,40,1,1357,7,in-line,2,No,No,,,782,,,,,,1,pen,Yes
375,1049,mark-up/symbol,40,1,1357,7,margin,1,No,No,,,782,,,,,,1,pen,Yes
376,1050,text/number,"86, 85",1,1363,7,margin,1,No,Yes,,,781,,,ego statement,"17,34",4,1,pen,Yes
377,1051,underlining/highlighting,"86, 85",1,1363,7,in-line,2,No,No,,,781,,,,,,1,pen,Yes
378,1052,underlining/highlighting,40,2,1357,7,in-line,2,No,No,,,783,,,,,,1,pen,Yes
379,1053,mark-up/symbol,40,1,1357,7,margin,1,No,No,,,783,,,,,,1,pen,Yes
380,1054,text/number,40,1,1357,7,margin,1,No,No,,,783,,,,,,1,pen,Yes
381,1055,text/number,"87, 86",1,1363,7,margin,1,No,No,,,784,,,,,,1,pen,Yes
382,1056,underlining/highlighting,"87, 86",1,1363,7,in-line,2,No,No,,,784,,,,,,1,pen,Yes
383,1057,underlining/highlighting,"41, 40",1,1357,7,in-line,2,No,No,,,785,,,,,,1,pen,Yes
384,1058,mark-up/symbol,"89, 88",1,1363,7,margin,1,No,No,,,786,,,,,,1,pen,Yes
385,1059,text/number,89,1,1363,7,margin,1,No,No,,,787,,,,,,1,pen,Yes
386,1060,mark-up/symbol,89,1,1363,7,margin,1,No,No,,,787,,,,,,1,pen,Yes
387,1061,underlining/highlighting,89,1,1363,7,in-line,2,No,No,,,787,,,,,,1,pen,Yes
388,1062,underlining/highlighting,41,2,1357,7,in-line,2,No,No,,,788,,,,,,1,pen,Yes
389,1063,text/number,41,2,1357,7,margin,1,No,No,,,788,,,,,,1,pen,Yes
390,1064,mark-up/symbol,41,1,1357,7,margin,1,No,No,,,788,,,,,,1,pen,Yes
391,1065,underlining/highlighting,89,1,1363,7,in-line,2,No,No,,,789,,,,,,1,pen,Yes
392,1066,underlining/highlighting,41,2,1357,7,in-line,2,No,No,,,790,,,,,,1,pen,Yes
393,1067,text/number,90,1,1363,7,margin,1,No,No,,,791,,,,,,1,pen,Yes
394,1068,underlining/highlighting,90,1,1363,7,in-line,2,No,No,,,791,,,,,,1,pen,Yes
395,1069,mark-up/symbol,90,1,1363,7,margin,1,No,No,,,791,,,,,,1,pen,Yes
396,1070,underlining/highlighting,"92, 91",1,1363,7,in-line,2,No,No,,,792,,,,,,1,pen,Yes
397,1071,text/number,93,1,1363,7,margin,1,No,No,,,793,,,,,,1,pen,Yes
398,1072,underlining/highlighting,93,1,1363,7,in-line,2,No,No,,,793,,,,,,1,pen,Yes
399,1073,underlining/highlighting,42,2,1357,7,in-line,2,No,No,,,794,,,,,,1,pen,Yes
400,1074,underlining/highlighting,"95, 94",1,1363,7,in-line,2,No,No,,,795,,,,,,1,pen,Yes
401,1075,text/number,42,1,1357,7,margin,1,No,No,,,794,,,,,,1,pen,Yes
402,1076,text/number,"95, 94",1,1363,7,margin,1,No,No,,,795,,,,,,1,pen,Yes
403,1077,mark-up/symbol,42,1,1357,7,margin,1,No,No,,,794,,,,,,1,pen,Yes
404,1078,underlining/highlighting,42,2,1357,7,in-line,2,No,No,,,797,,,,,,1,pen,Yes
405,1079,text/number,42,1,1357,7,margin,1,No,No,,,797,,,,,,1,pen,Yes
406,1080,mark-up/symbol,42,1,1357,7,margin,1,No,No,,,797,,,,,,1,pen,Yes
407,1081,text/number,95,1,1363,7,margin,1,No,No,,,796,,,,,,1,pen,Yes
408,1082,underlining/highlighting,95,1,1363,7,in-line,2,No,No,,,796,,,,,,1,pen,Yes
409,1083,text/number,43,1,1357,7,margin,1,No,No,,,798,,,,,,1,pen,Yes
410,1084,text/number,95,1,1363,7,margin,1,No,No,,,799,,,,,,1,pen,Yes
411,1085,underlining/highlighting,43,2,1357,7,in-line,2,No,No,,,798,,,,,,1,pen,Yes
412,1086,underlining/highlighting,95,1,1363,7,in-line,2,No,No,,,799,,,,,,1,pen,Yes
413,1087,text/number,"44, 43",1,1357,7,margin,1,No,No,,,801,,,,,,1,pen,Yes
414,1088,underlining/highlighting,"44, 43",2,1357,7,in-line,2,No,No,,,801,,,,,,1,pen,Yes
415,1089,text/number,"96, 95",1,1363,7,margin,1,No,No,,,800,,,,,,1,pen,Yes
416,1090,underlining/highlighting,"96, 95",1,1363,7,in-line,2,No,No,,,800,,,,,,1,pen,Yes
417,1091,mark-up/symbol,"44, 43",2,1357,7,margin,1,No,No,,,801,,,,,,1,pen,Yes
418,1092,text/number,96,1,1363,7,margin,1,No,No,,,802,,,,,,1,pen,Yes
419,1093,underlining/highlighting,96,1,1363,7,in-line,2,No,No,,,802,,,,,,1,pen,Yes
420,1094,underlining/highlighting,44,1,1357,7,in-line,2,No,No,,,803,,,,,,1,pen,Yes
421,1095,text/number,44,1,1357,7,margin,1,No,No,,,803,,,,,,1,pen,Yes
422,1096,underlining/highlighting,44,2,1357,7,in-line,2,No,No,,,804,,,,,,1,pen,Yes
423,1097,text/number,44,1,1357,7,margin,1,No,No,,,804,,,,,,1,pen,Yes
424,1098,mark-up/symbol,100,1,1363,7,margin,1,No,No,,,805,,,,,,1,pen,Yes
425,1099,underlining/highlighting,45,2,1357,7,in-line,2,No,No,,,806,,,,,,1,pen,Yes
426,1100,text/number,45,1,1357,7,margin,1,No,No,,,806,,,,,,1,pen,Yes
427,1101,mark-up/symbol,45,1,1357,7,margin,1,No,No,,,806,,,,,,1,pen,Yes
428,1102,text/number,"104, 103",1,1363,7,margin,1,No,No,,,807,,,,,,1,pen,Yes
429,1103,underlining/highlighting,46,2,1357,7,in-line,2,No,No,,,808,,,,,,1,pen,Yes
430,1104,text/number,46,1,1357,7,margin,1,No,No,,,808,,,,,,1,pen,Yes
431,1106,underlining/highlighting,46,1,1357,7,in-line,2,No,No,,,810,,,,,,1,pen,Yes
432,1107,mark-up/symbol,109,1,1363,7,margin,1,No,No,,,809,,,,,,1,pen,Yes
433,1108,underlining/highlighting,46,2,1357,7,in-line,2,No,No,,,811,,,,,,1,pen,Yes
434,1109,text/number,46,1,1357,7,margin,1,No,No,,,811,,,,,,1,pen,Yes
435,1110,mark-up/symbol,109,1,1363,7,margin,1,No,No,,,812,,,,,,1,pen,Yes
436,1111,text/number,127,1,1363,7,margin,1,No,No,,,813,,,,,,1,pen,Yes
437,1112,underlining/highlighting,127,1,1363,7,in-line,2,No,No,,,813,,,,,,1,pen,Yes
438,1113,underlining/highlighting,138,1,1363,7,in-line,2,No,No,,,814,,,,,,1,pen,Yes
439,1114,underlining/highlighting,138,1,1363,7,in-line,2,No,No,,,815,,,,,,1,pen,Yes
440,1115,underlining/highlighting,152,1,1363,7,in-line,2,No,No,,,816,,,,,,1,pen,Yes
441,1116,text/number,152,1,1363,7,margin,1,No,No,,,816,,,,,,1,pen,Yes
442,1117,underlining/highlighting,46,2,1357,7,in-line,2,No,No,,,722,,,,,,1,pen,Yes
443,1118,underlining/highlighting,153,1,1363,7,in-line,2,No,No,,,817,,,,,,1,pen,Yes
444,1119,underlining/highlighting,154,1,1363,7,in-line,2,No,No,,,818,,,,,,1,pen,Yes
445,1120,underlining/highlighting,155,1,1363,7,in-line,2,No,No,,,819,,,,,,1,pen,Yes
446,1121,text/number,158,1,1363,7,margin,1,No,No,,,820,,,,,,1,pen,Yes
447,1122,text/number,"160, 159",1,1363,7,margin,1,No,No,,,821,,,,,,1,pen,Yes
448,1133,text/number,,1,1364,7,blank page,3,No,No,,,829,,,,,,1,pen,Yes
449,1134,text/number,,1,1364,7,blank page,3,No,No,,,830,,,,,,1,pen,Yes
450,1135,text/number,,1,1364,7,margin,1,No,No,,,831,,,,,,1,pen,Yes
451,1136,text/number,171,1,1364,7,margin,1,No,No,,,832,,,,,,1,pen,Yes
452,1137,stamp,171,1,1364,7,margin,1,No,No,,,832,,,,,,1,pen,Yes
453,1138,cross-out/blackening,171,1,1364,7,"margin, in-line","1,2",No,No,,,832,,,,,,1,pen,Yes
454,1139,stamp,38,1,1364,7,margin,1,No,No,,,833,,,,,,1,pen,Yes
455,1140,stamp,38,1,1364,7,margin,1,No,No,,,834,,,,,,1,pen,Yes
456,1141,stamp,40,1,1364,7,margin,1,No,No,,,835,,,,,,1,pen,Yes
457,1142,text/number,42,1,1364,7,margin,1,No,No,,,836,,,,,,1,pen,Yes
458,1143,underlining/highlighting,42,1,1364,7,in-line,2,No,No,,,836,,,,,,1,pen,Yes
459,1145,underlining/highlighting,42,1,1364,7,in-line,2,No,No,,,837,,,,,,1,pen,Yes
460,1146,text/number,42,1,1364,7,margin,1,No,No,,,837,,,,,,1,pen,Yes
461,1147,text/number,43,1,1364,7,margin,1,No,No,,,838,,,,,,1,pen,Yes
462,1148,underlining/highlighting,43,1,1364,7,in-line,2,No,No,,,838,,,,,,1,pen,Yes
463,1149,text/number,"44, 43",1,1364,7,margin,1,No,No,,,839,,,,,,1,pen,Yes
464,1150,underlining/highlighting,"44, 43",1,1364,7,in-line,2,No,No,,,839,,,,,,1,pen,Yes
465,1151,text/number,44,1,1364,7,margin,1,No,No,,,840,,,,,,1,pen,Yes
466,1152,underlining/highlighting,44,1,1364,7,in-line,2,No,No,,,840,,,,,,1,pen,Yes
467,1153,underlining/highlighting,45,1,1364,7,in-line,2,No,No,,,841,,,,,,1,pen,Yes
468,1154,underlining/highlighting,46,1,1364,7,in-line,2,No,No,,,824,,,,,,1,pen,Yes
469,1155,text/number,"48, 47",1,1364,7,margin,1,No,No,,,842,,,,,,1,pen,Yes
470,1156,underlining/highlighting,"48, 47",1,1364,7,in-line,2,No,No,,,842,,,,,,1,pen,Yes
471,1157,text/number,49,1,1364,7,margin,1,No,No,,,843,,,,,,1,pen,Yes
472,1158,underlining/highlighting,49,1,1364,7,in-line,2,No,No,,,843,,,,,,1,pen,Yes
473,1159,mark-up/symbol,49,1,1364,7,margin,1,No,No,,,843,,,,,,1,pen,Yes
474,1160,text/number,50,1,1364,7,margin,1,No,No,,,844,,,,,,1,pen,Yes
475,1161,underlining/highlighting,50,1,1364,7,in-line,2,No,No,,,844,,,,,,1,pen,Yes
476,1162,text/number,"51, 50",1,1364,7,margin,1,No,No,,,845,,,,,,1,pen,Yes
477,1163,underlining/highlighting,"51, 50",2,1364,7,in-line,2,No,No,,,845,,,,,,1,pen,Yes
478,1164,mark-up/symbol,"51, 50",1,1364,7,margin,1,No,No,,,845,,,,,,1,pen,Yes
479,1165,underlining/highlighting,"52, 51",2,1364,7,in-line,2,No,No,,,846,,,,,,1,pen,Yes
480,1166,mark-up/symbol,"52, 51",1,1364,7,margin,1,No,No,,,846,,,,,,1,pen,Yes
481,1167,underlining/highlighting,53,1,1364,7,in-line,2,No,No,,,847,,,,,,1,pen,Yes
482,1168,underlining/highlighting,55,1,1364,7,in-line,2,No,No,,,848,,,,,,1,pen,Yes
483,1169,underlining/highlighting,55,1,1364,7,in-line,2,No,No,,,849,,,,,,1,pen,Yes
484,1170,underlining/highlighting,55,1,1364,7,in-line,2,No,No,,,850,,,,,,1,pen,Yes
485,1171,text/number,55,1,1364,7,margin,1,No,No,,,850,,,,,,1,pen,Yes
486,1172,underlining/highlighting,56,1,1364,7,in-line,2,No,No,,,851,,,,,,1,pen,Yes
487,1173,mark-up/symbol,56,1,1364,7,margin,1,No,No,,,851,,,,,,1,pen,Yes
488,1174,underlining/highlighting,56,2,1364,7,in-line,2,No,No,,,852,,,,,,1,pen,Yes
489,1175,underlining/highlighting,58,1,1364,7,in-line,2,No,No,,,853,,,,,,1,pen,Yes
490,1176,text/number,58,1,1364,7,margin,1,No,No,,,853,,,,,,1,pen,Yes
491,1177,text/number,"59, 58",1,1364,7,margin,1,No,No,,,854,,,,,,1,pen,Yes
492,1178,underlining/highlighting,"59, 58",1,1364,7,in-line,2,No,No,,,854,,,,,,1,pen,Yes
493,1179,text/number,59,1,1364,7,"margin, in-line","1,2",No,No,,,855,,,,,,1,pen,Yes
494,1180,cross-out/blackening,59,1,1364,7,in-line,2,No,No,,,855,,,,,,1,pen,Yes
495,1181,underlining/highlighting,59,1,1364,7,in-line,2,No,No,,,855,,,,,,1,pen,Yes
496,1182,text/number,59,2,1364,7,margin,1,No,No,,,856,,,,,,1,pen,Yes
497,1183,underlining/highlighting,59,2,1364,7,in-line,2,No,No,,,856,,,,,,1,pen,Yes
498,1184,underlining/highlighting,59,1,1364,7,in-line,2,No,No,,,857,,,,,,1,pen,Yes
499,1185,underlining/highlighting,59,1,1364,7,in-line,2,No,No,,,858,,,,,,1,pen,Yes
500,1186,underlining/highlighting,59,1,1364,7,in-line,2,No,No,,,859,,,,,,1,pen,Yes
501,1187,underlining/highlighting,59,1,1364,7,in-line,2,No,No,,,860,,,,,,1,pen,Yes
502,1188,underlining/highlighting,59,1,1364,7,in-line,2,No,No,,,861,,,,,,1,pen,Yes
503,1189,text/number,59,1,1364,7,margin,1,No,No,,,861,,,,,,1,pen,Yes
504,1190,underlining/highlighting,59,1,1364,7,in-line,2,No,No,,,862,,,,,,1,pen,Yes
505,1191,underlining/highlighting,59,1,1364,7,in-line,2,No,No,,,863,,,,,,1,pen,Yes
506,1192,underlining/highlighting,59,1,1364,7,in-line,2,No,No,,,864,,,,,,1,pen,Yes
507,1193,underlining/highlighting,59,1,1364,7,in-line,2,No,No,,,865,,,,,,1,pen,Yes
508,1194,underlining/highlighting,61,1,1364,7,in-line,2,No,No,,,866,,,,,,1,pen,Yes
509,1196,underlining/highlighting,61,1,1364,7,in-line,2,No,No,,,868,,,,,,1,pen,Yes
510,1197,underlining/highlighting,"72, 73",2,1364,7,in-line,2,No,No,,,869,,,,,,1,pen,Yes
511,1198,underlining/highlighting,73,1,1364,7,in-line,2,No,No,,,870,,,,,,1,pen,Yes
512,1199,underlining/highlighting,73,1,1364,7,in-line,2,No,No,,,871,,,,,,1,pen,Yes
513,1200,underlining/highlighting,"74, 73",1,1364,7,in-line,2,No,No,,,872,,,,,,1,pen,Yes
514,1201,underlining/highlighting,"75, 74",1,1364,7,in-line,2,No,No,,,873,,,,,,1,pen,Yes
515,1202,underlining/highlighting,82,1,1364,7,in-line,2,No,No,,,874,,,,,,1,pen,Yes
516,1203,underlining/highlighting,"83, 82",1,1364,7,in-line,2,No,No,,,875,,,,,,1,pen,Yes
517,1204,underlining/highlighting,"87, 86",1,1364,7,in-line,2,No,No,,,876,,,,,,1,pen,Yes
518,1205,underlining/highlighting,"89, 88",1,1364,7,in-line,2,No,No,,,877,,,,,,1,pen,Yes
519,1206,stamp,"89, 88",1,1364,7,margin,1,No,No,,,877,,,,,,1,pen,Yes
520,1207,text/number,89,1,1364,7,margin,1,No,No,,,878,,,,,,1,pen,Yes
521,1208,underlining/highlighting,89,1,1364,7,in-line,2,No,No,,,878,,,,,,1,pen,Yes
522,1209,underlining/highlighting,90,1,1364,7,in-line,2,No,No,,,879,,,,,,1,pen,Yes
523,1210,underlining/highlighting,"95, 94",1,1364,7,in-line,2,No,No,,,881,,,,,,1,pen,Yes
524,1211,underlining/highlighting,95,1,1364,7,in-line,2,No,No,,,882,,,,,,1,pen,Yes
525,1212,underlining/highlighting,98,1,1364,7,in-line,2,No,No,,,883,,,,,,1,pen,Yes
526,1213,underlining/highlighting,98,1,1364,7,in-line,2,No,No,,,884,,,,,,1,pen,Yes
527,1214,text/number,98,1,1364,7,margin,1,No,No,,,885,,,,,,1,pen,Yes
528,1215,underlining/highlighting,98,1,1364,7,in-line,2,No,No,,,885,,,,,,1,pen,Yes
529,1216,underlining/highlighting,"99, 98",1,1364,7,in-line,2,No,No,,,886,,,,,,1,pen,Yes
530,1217,underlining/highlighting,99,1,1364,7,in-line,2,No,No,,,887,,,,,,1,pen,Yes
531,1218,underlining/highlighting,"100, 99",1,1364,7,in-line,2,No,No,,,888,,,,,,1,pen,Yes
532,1219,text/number,"100, 99",1,1364,7,margin,1,No,No,,,888,,,,,,1,pen,Yes
533,1220,underlining/highlighting,100,1,1364,7,in-line,2,No,No,,,889,,,,,,1,pen,Yes
534,1221,underlining/highlighting,"101, 100",1,1364,7,in-line,2,No,No,,,890,,,,,,1,pen,Yes
535,1222,underlining/highlighting,"102, 101",1,1364,7,in-line,2,No,No,,,891,,,,,,1,pen,Yes
536,1223,underlining/highlighting,"103, 102",1,1364,7,in-line,2,No,No,,,892,,,,,,1,pen,Yes
537,1224,underlining/highlighting,"105, 104",1,1364,7,in-line,2,No,No,,,893,,,,,,1,pen,Yes
538,1225,underlining/highlighting,105,1,1364,7,in-line,2,No,No,,,894,,,,,,1,pen,Yes
539,1226,underlining/highlighting,"107, 106",1,1364,7,in-line,2,No,No,,,895,,,,,,1,pen,Yes
540,1227,mark-up/symbol,"107, 106",1,1364,7,margin,1,No,No,,,895,,,,,,1,pen,Yes
541,1228,text/number,"107, 106",1,1364,7,margin,1,No,No,,,895,,,,,,1,pen,Yes
542,1229,underlining/highlighting,"108, 107",1,1364,7,in-line,2,No,No,,,896,,,,,,1,pen,Yes
543,1230,text/number,"108, 107",1,1364,7,margin,1,No,No,,,896,,,,,,1,pen,Yes
544,1231,underlining/highlighting,109,1,1364,7,in-line,2,No,No,,,897,,,,,,1,pen,Yes
545,1232,underlining/highlighting,109,1,1364,7,in-line,2,No,No,,,898,,,,,,1,pen,Yes
546,1233,text/number,109,1,1364,7,margin,1,No,No,,,898,,,,,,1,pen,Yes
547,1234,mark-up/symbol,109,1,1364,7,margin,1,No,No,,,898,,,,,,1,pen,Yes
548,1235,underlining/highlighting,109,1,1364,7,in-line,2,No,No,,,899,,,,,,1,pen,Yes
549,1236,underlining/highlighting,114,2,1364,7,in-line,2,No,No,,,900,,,,,,1,pen,Yes
550,1237,text/number,114,1,1364,7,margin,1,No,No,,,900,,,,,,1,pen,Yes
551,1238,mark-up/symbol,114,1,1364,7,margin,1,No,No,,,900,,,,,,1,pen,Yes
552,1239,underlining/highlighting,114,1,1364,7,in-line,2,No,No,,,901,,,,,,1,pen,Yes
553,1240,mark-up/symbol,114,1,1364,7,margin,1,No,No,,,901,,,,,,1,pen,Yes
554,1241,underlining/highlighting,114,1,1364,7,in-line,2,No,No,,,902,,,,,,1,pen,Yes
555,1242,mark-up/symbol,114,1,1364,7,margin,1,No,No,,,902,,,,,,1,pen,Yes
556,1243,underlining/highlighting,114,1,1364,7,in-line,2,No,No,,,903,,,,,,1,pen,Yes
557,1244,underlining/highlighting,153,1,1364,7,in-line,2,No,No,,,905,,,,,,1,pen,Yes
558,1245,mark-up/symbol,153,1,1364,7,margin,1,No,No,,,905,,,,,,1,pen,Yes
559,1246,underlining/highlighting,153,1,1364,7,in-line,2,No,No,,,906,,,,,,1,pen,Yes
560,1247,underlining/highlighting,153,1,1364,7,in-line,2,No,No,,,907,,,,,,1,pen,Yes
561,1248,underlining/highlighting,153,1,1364,7,in-line,2,No,No,,,908,,,,,,1,pen,Yes
562,1249,underlining/highlighting,153,1,1364,7,in-line,2,No,No,,,909,,,,,,1,pen,Yes
563,1250,underlining/highlighting,154,1,1364,7,in-line,2,No,No,,,910,,,,,,1,pen,Yes
564,1251,underlining/highlighting,154,1,1364,7,in-line,2,No,No,,,911,,,,,,1,pen,Yes
